date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:04%20GMT	https://www.masmn.org/?p=330	C:/My%20Web%20Sites/masmn/www.masmn.org/index1639.html	(from https://www.masmn.org/bcc/)
22:37:04	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:04%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fbcc%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedc1d4	(from https://www.masmn.org/bcc/)
22:37:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:05%20GMT	https://www.masmn.org/?p=332	C:/My%20Web%20Sites/masmn/www.masmn.org/index221f.html	(from https://www.masmn.org/smic/)
22:37:05	2277/2277	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:05%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fsmic%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedc933.json	(from https://www.masmn.org/smic/)
22:37:06	269775/269775	---M--	200	added ('OK')	image/jpeg	etag:%2241dcf-5473c3320c1d0%22	https://www.masmn.org/wp-content/uploads/masjidtaqwacomo.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/masjidtaqwacomo.jpg	(from https://www.masmn.org/masjid-taqwa/)
22:37:06	2374/2374	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:05%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fsmic%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed71d1	(from https://www.masmn.org/smic/)
22:37:06	2335/2335	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:06%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmuslim-registry%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedc278.json	(from https://www.masmn.org/muslim-registry/)
22:37:07	2432/2432	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:07%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmuslim-registry%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed6d4a	(from https://www.masmn.org/muslim-registry/)
22:37:07	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:06%20GMT	https://www.masmn.org/?p=560	C:/My%20Web%20Sites/masmn/www.masmn.org/index46ad.html	(from https://www.masmn.org/muslim-registry/)
22:37:07	18248/18248	---M--	200	added ('OK')	image/jpeg	etag:%224748-548ab04566615%22	https://www.masmn.org/wp-content/uploads/HijabHug-200x300.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/HijabHug-200x300.jpg	(from https://www.masmn.org/muslim-registry/)
22:37:07	18150/18150	---M--	200	added ('OK')	image/jpeg	etag:%2246e6-548ab08c57958%22	https://www.masmn.org/wp-content/uploads/MotherChild-300x200.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/MotherChild-300x200.jpg	(from https://www.masmn.org/muslim-registry/)
22:37:08	17647/17647	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:08%20GMT	https://www.masmn.org/muslim-registry-media-coverage/	C:/My%20Web%20Sites/masmn/www.masmn.org/muslim-registry-media-coverage/index.html	(from https://www.masmn.org/muslim-registry/)
22:37:08	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:08%20GMT	https://www.masmn.org/?p=337	C:/My%20Web%20Sites/masmn/www.masmn.org/indexf6a9.html	(from https://www.masmn.org/events/)
22:37:08	2188/2188	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:08%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fevents%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed65b2.json	(from https://www.masmn.org/events/)
22:37:09	2285/2285	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:08%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fevents%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedf563	(from https://www.masmn.org/events/)
22:37:09	122301/122301	---M--	200	added ('OK')	image/jpeg	etag:%221ddbd-547307fcb1581%22	https://www.masmn.org/wp-content/uploads/mdac2017banner.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/mdac2017banner.jpg	(from https://www.masmn.org/category/news/)
22:37:09	37065/37065	---M--	200	added ('OK')	application/rss+xml	etag:%221760ac8da946538f84b55253834d8fbe%22	https://www.masmn.org/category/news/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/category/news/feed/index.html	(from https://www.masmn.org/category/news/)
22:37:10	102518/102518	---M--	200	added ('OK')	image/jpeg	etag:%2219076-5501ed46412a7%22	https://www.masmn.org/wp-content/uploads/Taking_Heart_Logo.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/Taking_Heart_Logo.jpg	(from https://www.masmn.org/category/news/)
22:37:10	23013/23013	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:10%20GMT	https://www.masmn.org/takingheart/	C:/My%20Web%20Sites/masmn/www.masmn.org/takingheart/index.html	(from https://www.masmn.org/category/news/)
22:37:11	209874/209874	---M--	200	added ('OK')	image/gif	etag:%22333d2-5473bbe30aa56%22	https://www.masmn.org/wp-content/uploads/quranflyer.gif	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/quranflyer.gif	(from https://www.masmn.org/category/news/)
22:37:12	23028/23028	---M--	200	added ('OK')	image/jpeg	etag:%2259f4-5473bcd62b096%22	https://www.masmn.org/wp-content/uploads/masconventionflyer2.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/masconventionflyer2.jpg	(from https://www.masmn.org/category/news/)
22:37:20	21771/21771	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:19%20GMT	https://www.masmn.org/mdac2017/	C:/My%20Web%20Sites/masmn/www.masmn.org/mdac2017/index.html	(from https://www.masmn.org/category/news/)
22:37:20	591992/591992	---M--	200	added ('OK')	image/png	etag:%2290878-54730927c2958%22	https://www.masmn.org/wp-content/uploads/mascoceptmasweb132orig.png	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/mascoceptmasweb132orig.png	(from https://www.masmn.org/category/news/)
22:37:24	17489/17489	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:23%20GMT	https://www.masmn.org/mas-chicago-convention-2016-travel-package/	C:/My%20Web%20Sites/masmn/www.masmn.org/mas-chicago-convention-2016-travel-package/index.html	(from https://www.masmn.org/category/news/)
22:37:24	18916/18916	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:23%20GMT	https://www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/	C:/My%20Web%20Sites/masmn/www.masmn.org/quran-and-adhan-competition-announced1st-annual-mas-mn-quran-and-adhan-competition-11th-mas-minnesota-convention-october-8-2016-muharram-7-1438/index.html	(from https://www.masmn.org/category/news/)
22:37:24	20067/20067	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202017%2003:37:24%20GMT	https://www.masmn.org/convention-schedule-announced/	C:/My%20Web%20Sites/masmn/www.masmn.org/convention-schedule-announced/index.html	(from https://www.masmn.org/category/news/)
22:37:25	2208/2208	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:25%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fcontact-us%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed5937.json	(from https://www.masmn.org/contact-us/)
22:37:25	8060928/8060928	---M--	200	added ('OK')	image/jpeg	etag:%227b0000-5473c35df7115%22	https://www.masmn.org/wp-content/uploads/img07481.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/img07481.jpg	(from https://www.masmn.org/bcc/)
22:37:26	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:25%20GMT	https://www.masmn.org/?p=345	C:/My%20Web%20Sites/masmn/www.masmn.org/index50ca.html	(from https://www.masmn.org/contact-us/)
22:37:26	2305/2305	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:26%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedf868	(from https://www.masmn.org/contact-us/)
22:37:28	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:27%20GMT	https://www.masmn.org/?p=637	C:/My%20Web%20Sites/masmn/www.masmn.org/index38bf.html	(from https://www.masmn.org/fundraiser-request/)
22:37:28	2245/2245	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:27%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Ffundraiser-request%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedd1ca.json	(from https://www.masmn.org/fundraiser-request/)
22:37:28	2342/2342	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:28%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Ffundraiser-request%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed150a	(from https://www.masmn.org/fundraiser-request/)
22:37:29	2218/2218	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:29%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmembership-form%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed655e.json	(from https://www.masmn.org/membership-form/)
22:37:29	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:29%20GMT	https://www.masmn.org/?p=354	C:/My%20Web%20Sites/masmn/www.masmn.org/indexca25.html	(from https://www.masmn.org/membership-form/)
22:37:30	2315/2315	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:29%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmembership-form%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed70b0	(from https://www.masmn.org/membership-form/)
22:37:31	2203/2203	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:30%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fvolunteer%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed0938.json	(from https://www.masmn.org/volunteer/)
22:37:31	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:30%20GMT	https://www.masmn.org/?p=351	C:/My%20Web%20Sites/masmn/www.masmn.org/indexec81.html	(from https://www.masmn.org/volunteer/)
22:37:32	2300/2300	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:31%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fvolunteer%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedf0b5	(from https://www.masmn.org/volunteer/)
22:37:32	2415/2415	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:32%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fhappy-eid-from-mas-mn%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed4784.json	(from https://www.masmn.org/happy-eid-from-mas-mn/)
22:37:32	783/783	---M--	200	added ('OK')	application/rss+xml	etag:%22773480ab6b643a1a4461c7368480f9be%22	https://www.masmn.org/happy-eid-from-mas-mn/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/happy-eid-from-mas-mn/feed/index.html	(from https://www.masmn.org/happy-eid-from-mas-mn/)
22:37:33	2552/2552	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:32%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fhappy-eid-from-mas-mn%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedc6e0	(from https://www.masmn.org/happy-eid-from-mas-mn/)
22:37:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:33%20GMT	https://www.masmn.org/?p=745	C:/My%20Web%20Sites/masmn/www.masmn.org/indexaaca.html	(from https://www.masmn.org/happy-eid-from-mas-mn/)
22:37:34	789/789	---M--	200	added ('OK')	application/rss+xml	etag:%226f956cc9f576f2edc56aeea14b3666d7%22	https://www.masmn.org/mas-mn-family-camp-2017/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/mas-mn-family-camp-2017/feed/index.html	(from https://www.masmn.org/mas-mn-family-camp-2017/)
22:37:34	2429/2429	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:33%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmas-mn-family-camp-2017%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed22ed.json	(from https://www.masmn.org/mas-mn-family-camp-2017/)
22:37:34	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:33%20GMT	https://www.masmn.org/?p=701	C:/My%20Web%20Sites/masmn/www.masmn.org/index6fe2.html	(from https://www.masmn.org/mas-mn-family-camp-2017/)
22:37:34	2566/2566	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:34%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmas-mn-family-camp-2017%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed6bef	(from https://www.masmn.org/mas-mn-family-camp-2017/)
22:37:35	2464/2464	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:35%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Feid_on_sunday_june_25_2017%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed77dc.json	(from https://www.masmn.org/eid_on_sunday_june_25_2017/)
22:37:35	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%22a10294536e01ee20aa38dec8ea3a97d6%22	https://www.masmn.org/eid_on_sunday_june_25_2017/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/eid_on_sunday_june_25_2017/feed/index.html	(from https://www.masmn.org/eid_on_sunday_june_25_2017/)
22:37:35	2601/2601	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:35%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Feid_on_sunday_june_25_2017%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed578f	(from https://www.masmn.org/eid_on_sunday_june_25_2017/)
22:37:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:35%20GMT	https://www.masmn.org/?p=680	C:/My%20Web%20Sites/masmn/www.masmn.org/indexea0f.html	(from https://www.masmn.org/eid_on_sunday_june_25_2017/)
22:37:36	14980/14980	---M--	200	added ('OK')	image/jpeg	etag:%223a84-552b8e7efd087%22	https://www.masmn.org/wp-content/uploads/Eid-Ul-Fitr-300x215.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/Eid-Ul-Fitr-300x215.jpg	(from https://www.masmn.org/eid_on_sunday_june_25_2017/)
22:37:37	2409/2409	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:36%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Framadan2017%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedccdf.json	(from https://www.masmn.org/ramadan2017/)
22:37:37	779/779	---M--	200	added ('OK')	application/rss+xml	etag:%22eefbb02f640b823e12d07e21313cb535%22	https://www.masmn.org/ramadan2017/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/ramadan2017/feed/index.html	(from https://www.masmn.org/ramadan2017/)
22:37:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:36%20GMT	https://www.masmn.org/?p=669	C:/My%20Web%20Sites/masmn/www.masmn.org/indexd52c.html	(from https://www.masmn.org/ramadan2017/)
22:37:37	2546/2546	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:37%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Framadan2017%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed1ac3	(from https://www.masmn.org/ramadan2017/)
22:37:38	2422/2422	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:37%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Framadanreflections%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed2d1f.json	(from https://www.masmn.org/ramadanreflections/)
22:37:38	787/787	---M--	200	added ('OK')	application/rss+xml	etag:%22e83cd6c4c9ee79a3c4412fb20faea885%22	https://www.masmn.org/ramadanreflections/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/ramadanreflections/feed/index.html	(from https://www.masmn.org/ramadanreflections/)
22:37:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:38%20GMT	https://www.masmn.org/?p=663	C:/My%20Web%20Sites/masmn/www.masmn.org/indexb1f0.html	(from https://www.masmn.org/ramadanreflections/)
22:37:38	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:38%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Framadanreflections%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embeda4f0	(from https://www.masmn.org/ramadanreflections/)
22:37:39	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/masmn/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from https://static.ctctcdn.com/h/contacts-embedded-signup-assets/1.0.2/js/signup-form.js)
22:37:39	2358/2358	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:39%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fsunday-school-blaine-community-center%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed1de8.json	(from https://www.masmn.org/sunday-school-blaine-community-center/)
22:37:40	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:39%20GMT	https://www.masmn.org/?p=496	C:/My%20Web%20Sites/masmn/www.masmn.org/index0a18.html	(from https://www.masmn.org/sunday-school-blaine-community-center/)
22:37:40	2457/2457	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:39%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fsunday-school-blaine-community-center%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed71dc	(from https://www.masmn.org/sunday-school-blaine-community-center/)
22:37:40	2300/2300	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:40%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmasjid-taqwa-purchase-project%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed3068.json	(from https://www.masmn.org/masjid-taqwa-purchase-project/)
22:37:40	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:40%20GMT	https://www.masmn.org/?p=500	C:/My%20Web%20Sites/masmn/www.masmn.org/index2d25.html	(from https://www.masmn.org/masjid-taqwa-purchase-project/)
22:37:41	2397/2397	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:40%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmasjid-taqwa-purchase-project%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed6e02	(from https://www.masmn.org/masjid-taqwa-purchase-project/)
22:37:41	38114/38114	---M--	200	added ('OK')	application/pdf	etag:%2294e2-5472f6f21218c%22	https://www.masmn.org/wp-content/uploads/20061005masmn501c3reviseddeterminationletter.pdf	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/20061005masmn501c3reviseddeterminationletter.pdf	(from https://www.masmn.org/masjid-taqwa-purchase-project/)
22:37:42	2305/2305	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:41%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmuslim-registry-media-coverage%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed376d.json	(from https://www.masmn.org/muslim-registry-media-coverage/)
22:37:42	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:41%20GMT	https://www.masmn.org/?p=590	C:/My%20Web%20Sites/masmn/www.masmn.org/indexa42a.html	(from https://www.masmn.org/muslim-registry-media-coverage/)
22:37:42	2402/2402	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:42%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmuslim-registry-media-coverage%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed31f5	(from https://www.masmn.org/muslim-registry-media-coverage/)
22:37:43	2530/2530	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:42%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Ftakingheart%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed315f.json	(from https://www.masmn.org/takingheart/)
22:37:43	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%22b2679a0e8b27535740fa8514907fdfd9%22	https://www.masmn.org/takingheart/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/takingheart/feed/index.html	(from https://www.masmn.org/takingheart/)
22:37:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:43%20GMT	https://www.masmn.org/?p=654	C:/My%20Web%20Sites/masmn/www.masmn.org/indexa818.html	(from https://www.masmn.org/takingheart/)
22:37:44	2667/2667	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:43%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Ftakingheart%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedd52b	(from https://www.masmn.org/takingheart/)
22:37:44	4768/4768	---M--	200	added ('OK')	image/jpeg	etag:%2212a0-5501ed4675dec%22	https://www.masmn.org/wp-content/uploads/Taking_Heart_Logo-300x90.jpg	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/Taking_Heart_Logo-300x90.jpg	(from https://www.masmn.org/takingheart/)
22:37:44	1908667/1908667	---M--	200	added ('OK')	application/pdf	etag:%221d1fbb-5472f69531c31%22	https://www.masmn.org/wp-content/uploads/comocrossingsalebrochure.pdf	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-content/uploads/comocrossingsalebrochure.pdf	(from https://www.masmn.org/masjid-taqwa-purchase-project/)
22:37:45	800/800	---M--	200	added ('OK')	application/rss+xml	etag:%223e9ef690c3e3c45c622500e076b1e270%22	https://www.masmn.org/mdac2017/feed/	C:/My%20Web%20Sites/masmn/www.masmn.org/mdac2017/feed/index.html	(from https://www.masmn.org/mdac2017/)
22:37:45	2491/2491	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:44%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmdac2017%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed40b6.json	(from https://www.masmn.org/mdac2017/)
22:37:45	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202017%2003:37:44%20GMT	https://www.masmn.org/?p=512	C:/My%20Web%20Sites/masmn/www.masmn.org/indexb87d.html	(from https://www.masmn.org/mdac2017/)
22:37:45	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Sat,%2009%20Sep%202017%2003:37:45%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmdac2017%2F&format=xml	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embedb154	(from https://www.masmn.org/mdac2017/)
22:37:46	2522/2522	---M--	200	added ('OK')	application/json	date:Sat,%2009%20Sep%202017%2003:37:45%20GMT	https://www.masmn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masmn.org%2Fmas-chicago-convention-2016-travel-package%2F	C:/My%20Web%20Sites/masmn/www.masmn.org/wp-json/oembed/1.0/embed6a31.json	(from https://www.masmn.org/mas-chicago-convention-2016-travel-package/)
